price,n_accommodates,n_bathrooms,n_beds,n_guests_included,n_extra_people,n_minimum_nights,n_number_of_reviews,n_review_scores_rating,n_reviews_per_month,n_days_since,p_host_response_rate,f_property_type,f_room_type,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,d_hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,neighbourhood_cleansed,property_type,room_type,usd_price_day,usd_cleaning_fee,cancellation_policy,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights
135,3,1,3,3,30,3,2,90,.1,581,,House,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,135.00,30,moderate,4.9052749,9,1.0986123,1.206949,1.0986123,1,1.0986123,1,6.3647509,40.510052,257.8364,337561,196122944,4.4998097,3
250,4,2,2,1,0,1,46,92,3.6,382,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,250.00,90,strict,5.521461,16,1.3862944,1.9218121,.69314718,2,3.8501475,1,5.9454207,35.348026,210.15891,145924,55742968,4.5217886,1
45,2,1,1,1,10,2,154,95,2.87,1610,100,Apartment,Private room,flexible,Real Bed,Hackney,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,,flexible,3.8066626,4,.69314718,.48045301,0,1,5.0434251,2,7.3839893,54.5233,402.59946,2592100,4173281024,4.5538769,2
40,1,1,1,1,0,1,1,100,.09,330,0,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,40.00,,flexible,3.6888795,1,0,0,0,1,.69314718,1,5.7990928,33.629478,195.02046,108900,35937000,4.6051702,1
50,2,1,1,1,5,2,55,94,3.46,476,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,50.00,,flexible,3.9120231,4,.69314718,.48045301,0,1,4.0253515,2,6.1654177,38.012375,234.36217,226576,107850176,4.5432949,2
30,2,2,1,1,10,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,2,0,0,,,,,,,1
38,2,1,1,2,0,2,12,100,1.21,296,100,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,Hackney,House,Private room,38.00,,flexible,3.6375861,4,.69314718,.48045301,0,1,2.5649493,1,5.6903596,32.380192,184.25494,87616,25934336,4.6051702,2
50,2,2,1,1,20,1,158,96,3.63,1303,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Private room,50.00,,strict,3.9120231,4,.69314718,.48045301,0,2,5.0689044,2,7.1724248,51.443676,368.97592,1697809,2212245248,4.5643482,1
40,2,1,1,1,0,1,3,100,.35,258,75,Apartment,Shared room,strict,Real Bed,Hackney,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Shared room,40.00,10,strict,3.6888795,4,.69314718,.48045301,0,1,1.3862944,1,5.5529594,30.835358,171.22749,66564,17173512,4.6051702,1
69,2,1,1,1,0,2,17,96,.88,580,0,Apartment,Private room,moderate,Real Bed,Hackney,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,69.00,15,moderate,4.2341065,4,.69314718,.48045301,0,1,2.8903718,1,6.363028,40.488125,257.62708,336400,195112000,4.5643482,2
120,2,1,1,1,0,4,3,93,.13,669,,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,120.00,20,strict,4.7874918,4,.69314718,.48045301,0,1,1.3862944,1,6.505784,42.325226,275.35876,447561,299418304,4.5325994,3
80,2,1,1,1,0,2,1,100,.47,63,63,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Hackney,Apartment,Private room,80.00,8,flexible,4.3820267,4,.69314718,.48045301,0,1,.69314718,1,4.1431346,17.165564,71.11924,3969,250047,4.6051702,2
30,2,3,1,1,0,2,3,100,.5,178,86,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,House,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,2,1.3862944,1,5.1817837,26.850882,139.13547,31684,5639752,4.6051702,2
65,2,1,1,1,0,2,47,97,2.03,694,73,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Hackney,Apartment,Private room,65.00,25,strict,4.1743875,4,.69314718,.48045301,0,1,3.871201,1,6.5424719,42.80394,280.04355,481636,334255392,4.5747108,2
100,2,1,1,1,0,2,1,100,.07,417,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Hackney,Apartment,Entire home/apt,100.00,,flexible,4.6051702,4,.69314718,.48045301,0,1,.69314718,1,6.0330863,36.398129,219.59306,173889,72511712,4.6051702,2
40,2,1,1,1,28,1,87,94,2.13,1222,100,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Private room,40.00,,strict,3.6888795,4,.69314718,.48045301,0,1,4.4773369,2,7.1082439,50.52713,359.15918,1493284,1824793088,4.5432949,1
72,4,1,2,2,30,1,5,80,.24,636,50,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,72.00,50,flexible,4.2766662,16,1.3862944,1.9218121,.69314718,1,1.7917595,1,6.4551988,41.66959,268.9855,404496,257259456,4.3820267,1
295,6,2,3,6,60,2,3,100,.11,831,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Entire home/apt,295.00,60,strict,5.6869755,36,1.7917595,3.210402,1.0986123,2,1.3862944,1,6.72263,45.193756,303.82089,690561,573856192,4.6051702,2
55,2,1,1,1,0,1,0,,,,100,House,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,55.00,20,flexible,4.0073333,4,.69314718,.48045301,0,1,0,0,,,,,,,1
160,6,1,3,1,0,3,0,,,,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,160.00,30,flexible,5.0751739,36,1.7917595,3.210402,1.0986123,1,0,0,,,,,,,3
100,4,1,1,1,0,3,0,,,,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,100.00,25,moderate,4.6051702,16,1.3862944,1.9218121,0,1,0,0,,,,,,,3
30,2,1,1,1,0,1,1,80,.05,552,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Private room,30.00,,flexible,3.4011974,4,.69314718,.48045301,0,1,.69314718,1,6.3135481,39.860889,251.66364,304704,168196608,4.3820267,1
40,2,1,1,1,45,3,1,80,.12,249,,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,40.00,20,strict,3.6888795,4,.69314718,.48045301,0,1,.69314718,1,5.5174527,30.442284,167.96387,62001,15438249,4.3820267,3
40,2,1,1,1,0,1,2,100,.95,62,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,40.00,12,flexible,3.6888795,4,.69314718,.48045301,0,1,1.0986123,1,4.1271343,17.033237,70.298462,3844,238328,4.6051702,1
26,2,1,1,1,7,1,4,87,.18,659,,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,26.00,,moderate,3.2580965,4,.69314718,.48045301,0,1,1.6094379,1,6.4907236,42.129494,273.4509,434281,286191168,4.4659081,1
34,2,1,1,1,0,5,2,100,.25,240,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,Hackney,Apartment,Private room,34.00,20,flexible,3.5263605,4,.69314718,.48045301,0,1,1.0986123,1,5.480639,30.037403,164.62416,57600,13824000,4.6051702,3
65,2,1,1,1,0,3,1,80,.03,925,,Apartment,Entire home/apt,moderate,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,65.00,,moderate,4.1743875,4,.69314718,.48045301,0,1,.69314718,1,6.8297939,46.646084,318.58316,855625,791453120,4.3820267,3
48,2,1,1,1,0,1,0,,,,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,Hackney,Apartment,Private room,48.00,10,flexible,3.871201,4,.69314718,.48045301,0,1,0,0,,,,,,,1
89,4,1,2,1,0,3,8,100,.78,307,,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,89.00,40,strict,4.4886365,16,1.3862944,1.9218121,.69314718,1,2.1972246,1,5.7268476,32.796783,187.82219,94249,28934444,4.6051702,3
28,2,1,1,1,0,2,0,,,,99,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Hackney,Apartment,Private room,28.00,15,strict,3.3322046,4,.69314718,.48045301,0,1,0,0,,,,,,,2
190,7,1.5,5,1,0,3,3,100,.39,228,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Hackney,House,Entire home/apt,190.00,40,strict,5.2470241,49,1.9459101,3.786566,1.6094379,1,1.3862944,1,5.4293456,29.477795,160.04514,51984,11852352,4.6051702,3
96,7,1,5,5,30,2,1,100,.24,125,100,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,96.00,30,flexible,4.5643482,49,1.9459101,3.786566,1.6094379,1,.69314718,1,4.8283138,23.312614,112.56062,15625,1953125,4.6051702,2
45,2,1,1,1,0,2,15,100,1.79,250,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,45.00,,moderate,3.8066626,4,.69314718,.48045301,0,1,2.7725887,1,5.521461,30.486532,168.3302,62500,15625000,4.6051702,2
25,1,2,1,1,0,7,1,,1,19,67,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,25.00,,flexible,3.2188759,1,0,0,0,2,.69314718,1,2.9444389,8.6697206,25.527464,361,6859,,3
30,1,1,1,1,10,2,25,95,.58,1288,100,House,Private room,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,30.00,10,strict,3.4011974,1,0,0,0,1,3.2580965,1,7.1608458,51.277714,367.19177,1658944,2136719872,4.5538769,2
55,1,1,1,1,0,1,0,,,,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,55.00,,flexible,4.0073333,1,0,0,0,1,0,0,,,,,,,1
25,1,1,1,1,0,3,0,,,,,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hackney,House,Private room,25.00,,flexible,3.2188759,1,0,0,0,1,0,0,,,,,,,3
55,2,2,2,1,0,1,2,40,.45,131,,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Hackney,Apartment,Private room,55.00,10,flexible,4.0073333,4,.69314718,.48045301,.69314718,2,1.0986123,1,4.8751974,23.76755,115.8715,17161,2248091,3.6888795,1
125,2,1,1,2,50,3,2,100,.16,386,,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,125.00,50,strict,4.8283138,4,.69314718,.48045301,0,1,1.0986123,1,5.9558372,35.471996,211.26544,148996,57512456,4.6051702,3
85,4,1,2,2,15,3,11,96,.91,360,100,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,85.00,,strict,4.4426513,16,1.3862944,1.9218121,.69314718,1,2.4849067,1,5.8861041,34.646221,203.93127,129600,46656000,4.5643482,3
29,1,1,1,1,0,1,12,93,.58,620,92,Apartment,Private room,flexible,Real Bed,Hackney,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,Hackney,Apartment,Private room,29.00,,flexible,3.3672957,1,0,0,0,1,2.5649493,1,6.4297194,41.341293,265.8129,384400,238328000,4.5325994,1
45,2,1.5,1,1,0,7,1,80,.19,155,100,Apartment,Private room,flexible,Real Bed,Hackney,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Hackney,Apartment,Private room,45.00,,flexible,3.8066626,4,.69314718,.48045301,0,1,.69314718,1,5.0434251,25.436136,128.28525,24025,3723875,4.3820267,3
65,2,1,1,1,20,9,0,,,,,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,Hackney,Apartment,Private room,65.00,44,strict,4.1743875,4,.69314718,.48045301,0,1,0,0,,,,,,,3
80,5,2.5,3,1,0,2,5,100,.09,1670,100,House,Entire home/apt,strict,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,80.00,,strict,4.3820267,25,1.6094379,2.5902905,1.0986123,2,1.7917595,1,7.420579,55.064991,408.61414,2788900,4657462784,4.6051702,2
40,2,1.5,1,1,10,2,0,,,,100,House,Private room,flexible,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,Hackney,House,Private room,40.00,,flexible,3.6888795,4,.69314718,.48045301,0,1,0,0,,,,,,,2
55,2,1,1,1,15,1,17,98,.83,610,100,House,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,55.00,10,moderate,4.0073333,4,.69314718,.48045301,0,1,2.8903718,1,6.4134588,41.132454,263.8013,372100,226980992,4.5849676,1
70,2,1,1,2,0,1,62,84,4.62,402,100,Apartment,Entire home/apt,moderate,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Hackney,Apartment,Entire home/apt,70.00,30,moderate,4.2484951,4,.69314718,.48045301,0,1,4.1431346,2,5.9964519,35.957436,215.61702,161604,64964808,4.4308167,1
35,1,1,1,1,10,2,13,98,.34,1157,100,Apartment,Private room,moderate,Real Bed,Hackney,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Hackney,Apartment,Private room,35.00,,moderate,3.5553482,1,0,0,0,1,2.6390574,1,7.0535855,49.753067,350.93753,1338649,1548816896,4.5849676,2
95,6,1,3,1,10,2,28,92,4.8,174,96,Apartment,Entire home/apt,strict,Real Bed,Hackney,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,95.00,65,strict,4.5538769,36,1.7917595,3.210402,1.0986123,1,3.3672957,1,5.1590552,26.61585,137.31264,30276,5268024,4.5217886,2
125,2,1,1,1,0,2,2,,.23,264,,Apartment,Entire home/apt,flexible,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,125.00,20,flexible,4.8283138,4,.69314718,.48045301,0,1,1.0986123,1,5.5759492,31.091209,173.36301,69696,18399744,,2
28,1,1,1,1,0,2,9,82,.27,994,90,Apartment,Private room,strict,Real Bed,Hackney,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,28.00,10,strict,3.3322046,1,0,0,0,1,2.3025851,1,6.9017372,47.633976,328.7572,988036,982107776,4.4067192,2
25,2,1,1,1,0,2,1,100,.1,308,100,House,Private room,flexible,Real Bed,Hackney,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,25.00,,flexible,3.2188759,4,.69314718,.48045301,0,1,.69314718,1,5.7300997,32.834042,188.14233,94864,29218112,4.6051702,2
220,8,2,5,1,0,2,7,100,.6800000000000001,306,,House,Entire home/apt,strict,Real Bed,Hackney,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,220.00,60,strict,5.3936276,64,2.0794415,4.3240771,1.6094379,2,2.0794415,1,5.7235851,32.759426,187.50137,93636,28652616,4.6051702,2
35,2,1,1,1,10,1,1,,.07,443,,House,Private room,strict,Real Bed,Hackney,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Hackney,House,Private room,35.00,10,strict,3.5553482,4,.69314718,.48045301,0,1,.69314718,1,6.0935698,37.131592,226.26395,196249,86938304,,1
40,2,1,1,1,30,1,25,89,.44,1707,100,Apartment,Private room,strict,Real Bed,Hackney,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Private room,40.00,,strict,3.6888795,4,.69314718,.48045301,0,1,3.2580965,1,7.4424925,55.390694,412.24481,2913849,4973940224,4.4886365,1
267,4,2,3,1,0,5,0,,,,,House,Entire home/apt,strict,Real Bed,Hackney,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,House,Entire home/apt,267.00,,strict,5.5872488,16,1.3862944,1.9218121,1.0986123,2,0,0,,,,,,,3
55,2,2,1,1,0,1,15,97,1.89,237,0,House,Private room,strict,Real Bed,Hackney,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,Hackney,House,Private room,55.00,10,strict,4.0073333,4,.69314718,.48045301,0,2,2.7725887,1,5.46806,29.899681,163.49324,56169,13312053,4.5747108,1
70,4,1,2,2,15,1,6,96,.19,936,33,Apartment,Entire home/apt,strict,Real Bed,Hackney,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,Hackney,Apartment,Entire home/apt,70.00,15,strict,4.2484951,16,1.3862944,1.9218121,.69314718,1,1.9459101,1,6.8416157,46.807705,320.24033,876096,820025856,4.5643482,1
